track_id,track_name,artist_id,artist_name,album_id,duration,release_date,popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,playlist_id,playlist_name
3ns4Q3s1cDb0LJEbbV50m7,Belle Isle Daze,4x5gKT4GLdUhKGHCxXNirp,The Lyman Woodard Organization,3S5u2YAWrYbKJopA3NSL6V,447120,2017-11-17,14,0.62,0.535,0,-13.323,0,0.0502,0.338,0.903,0.095,0.422,108.658,5Ih92LkgZxvR6sXvhwahvn,FUSION hiphop jazz reggea soul R&B ambient
6e288Qrwpt8ayYbMhHUXam,The Shadow of Your Smile,0GX5PlFlvOiEdNvA7YHJzs,Jack McDuff,0ZxOtsrjsO7Y6VY6Bp8na2,232813,1967-01-01,32,0.732,0.148,8,-18.222,1,0.0619,0.747,0.061,0.188,0.608,94.821,5Ih92LkgZxvR6sXvhwahvn,FUSION hiphop jazz reggea soul R&B ambient
54NPbWDqKcSGnP1FEkk7iC,Cruel Intentions (Remix) [feat. Snoh Aalegra],6HCkJzbswOIc7Qc5TJ1n5l,JMSN,3VpPE17j7Zja4iLdHnP1Ps,280944,2016-03-28,48,0.598,0.284,11,-11.981,0,0.0733,0.39,0.0049,0.154,0.285,123.15,5Ih92LkgZxvR6sXvhwahvn,FUSION hiphop jazz reggea soul R&B ambient
2887tlqmjY4WcyQ3Dy6dZy,Birds of a Feather,2oofDquWt9tMCETKAHmhlG,Mocky,0EeeYY9hSUzOC96ZPXCRnx,274013,2012-04-25,42,0.677,0.41,9,-10.598,0,0.04,0.591,0.103,0.0813,0.515,81.924,5Ih92LkgZxvR6sXvhwahvn,FUSION hiphop jazz reggea soul R&B ambient
3bPlMzfHJMYqdAC80NLPTb,Remember the Rain,6sqZoZxe9BQwk7Zxh6STfF,Kadhja Bonet,7yAsGlw9DqLpC6dICnIqtg,280062,2015-07-21,45,0.519,0.402,6,-8.963,1,0.0304,0.74,0.0199,0.108,0.51,136.062,5Ih92LkgZxvR6sXvhwahvn,FUSION hiphop jazz reggea soul R&B ambient
1pjK3sLlogTfhjph5lNmZZ,Please Be With Me,6s9gsFHF1kNgNbL7rpMydJ,Cowboy,1aj1yHiy7gu8AqNsu97zij,222560,1971-01-01,38,0.552,0.234,2,-17.635,1,0.0315,0.773,0.0105,0.145,0.334,115.822,5Ih92LkgZxvR6sXvhwahvn,FUSION hiphop jazz reggea soul R&B ambient
3cJ1OmQXzZFd6vPxILAEbZ,Got It Bad,7b04D0yLktCUpvxQBhmG7R,LEISURE,3yX2YCnVbPjIwfqY7nql3j,205719,2015-05-01,0,0.788,0.534,8,-7.866,0,0.0379,0.0047,0.113,0.056,0.498,95.986,5Ih92LkgZxvR6sXvhwahvn,FUSION hiphop jazz reggea soul R&B ambient
3bKJ81aWce67shalM6Q24w,Yene Konjo,058MysjRT4fJ9XKLqXcizq,Dexter Story,5HHgRZ7MciwqqGnrI5qLNH,409327,2015-10-23,4,0.33,0.317,8,-14.331,1,0.0504,0.955,0.492,0.152,0.116,146.835,5Ih92LkgZxvR6sXvhwahvn,FUSION hiphop jazz reggea soul R&B ambient
3r93HndrJRdvhxb4S8TnR1,If We Want To,2ekValwbXG7P55xYXwWOZx,M.I.L.K.,4KsOwtE6nSPl2XKccsDHI5,248842,2017-05-12,50,0.779,0.497,0,-13.205,1,0.211,0.197,0.000161,0.258,0.493,108.062,5Ih92LkgZxvR6sXvhwahvn,FUSION hiphop jazz reggea soul R&B ambient
3wRRUOCZKK2ejxuz7VBFh9,Sweet thing Reprise,3AcXelhILYruRF6DmpepdT,Build An Ark,0sfwvIzfk0mJCl9r67tkyg,330280,2009-11-01,0,0.335,0.259,9,-14.107,1,0.0352,0.643,0.789,0.0757,0.238,112.215,5Ih92LkgZxvR6sXvhwahvn,FUSION hiphop jazz reggea soul R&B ambient
